title,genre,episodes,score,img_url
Wagaya no Liliana-san The Animation,['Hentai'],1.0,7.28,https://cdn.myanimelist.net/images/anime/1269/103734.jpg
Dorei Usagi to Anthony The Animation,['Hentai'],1.0,7.27,https://cdn.myanimelist.net/images/anime/1078/103924.jpg
"Suki de Suki de, Suki de The Animation",['Hentai'],2.0,7.01,https://cdn.myanimelist.net/images/anime/9/56367.jpg
Pandra The Animation: Shiroki Yokubou Kuro no Kibou,"['Fantasy', 'Hentai', 'Supernatural', 'Demons']",2.0,7.01,https://cdn.myanimelist.net/images/anime/11/59319.jpg
Stretta The Animation,['Hentai'],2.0,7.01,https://cdn.myanimelist.net/images/anime/7/24934.jpg
Oni Chichi 2: Revenge,['Hentai'],2.0,7.01,https://cdn.myanimelist.net/images/anime/1002/103860.jpg
Kyonyuu Daikazoku Saimin,['Hentai'],2.0,7.01,https://cdn.myanimelist.net/images/anime/1902/103777.jpg
Discipline,"['Hentai', 'School', 'Yuri']",6.0,7.01,https://cdn.myanimelist.net/images/anime/9/4536.jpg
Bloods: Inraku no Ketsuzoku 2,['Hentai'],2.0,7.01,https://cdn.myanimelist.net/images/anime/4/29450.jpg
Ane Koi: Suki Kirai Daisuki.,['Hentai'],2.0,7.01,https://cdn.myanimelist.net/images/anime/1481/103805.jpg
3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,['Hentai'],1.0,7.01,https://cdn.myanimelist.net/images/anime/1384/103789.jpg
Taimanin Asagi,"['Action', 'Demons', 'Hentai', 'Martial Arts', 'Supernatural']",4.0,7.02,https://cdn.myanimelist.net/images/anime/10/33413.jpg
Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,"['Parody', 'Yaoi']",2.0,6.9,https://cdn.myanimelist.net/images/anime/9/83180.jpg
Ano Ko to Ii Koto,['Hentai'],2.0,6.9,https://cdn.myanimelist.net/images/anime/11/78665.jpg
Yokorenbo: Immoral Mother,['Hentai'],2.0,6.91,https://cdn.myanimelist.net/images/anime/12/17347.jpg
Tony's Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,['Hentai'],2.0,6.91,https://cdn.myanimelist.net/images/anime/10/16871.jpg
Shoujo Kyouiku RE,['Hentai'],,6.91,
Marshmallow★Imouto★Succubus★,['Hentai'],2.0,6.91,https://cdn.myanimelist.net/images/anime/4/87341.jpg
Kimihagu,['Hentai'],2.0,6.75,https://cdn.myanimelist.net/images/anime/9/14897.jpg
Kao no nai Tsuki,['Hentai'],5.0,6.75,https://cdn.myanimelist.net/images/anime/2/7582.jpg
Furueru Kuchibiru Episode 0,['Hentai'],1.0,6.75,https://cdn.myanimelist.net/images/anime/1140/103959.jpg
Chinetsu Karte: The Devilish Cherry,['Hentai'],2.0,6.75,https://cdn.myanimelist.net/images/anime/1129/103899.jpg
Ano Danchi no Tsuma-tachi wa... The Animation,['Hentai'],2.0,6.74,https://cdn.myanimelist.net/images/anime/1590/103722.jpg
Madonna: Kanjuku Body Collection,"['Harem', 'Hentai']",1.0,6.66,https://cdn.myanimelist.net/images/anime/1830/104259.jpg
Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,"['Harem', 'Hentai', 'School']",1.0,6.66,https://cdn.myanimelist.net/images/anime/11/75972.jpg
Nama Lo Re: Furachimono The Animation,['Hentai'],1.0,6.66,https://cdn.myanimelist.net/images/anime/5/81416.jpg
Finder Series,"['Action', 'Drama', 'Yaoi']",2.0,6.66,https://cdn.myanimelist.net/images/anime/2/36823.jpg
Daisuki na Mama,['Hentai'],2.0,6.66,https://cdn.myanimelist.net/images/anime/1559/103768.jpg
"Nee, ...Shiyo♥",['Hentai'],2.0,6.59,https://cdn.myanimelist.net/images/anime/1541/90393.jpg
Makai Tenshi Djibril: Episode 2,"['Hentai', 'Magic', 'Super Power']",4.0,6.59,https://cdn.myanimelist.net/images/anime/9/41517.jpg
Kowaremono: Risa The Animation,['Hentai'],1.0,6.59,https://cdn.myanimelist.net/images/anime/1368/104163.jpg
Bronze: Zetsuai Since 1989,"['Drama', 'Music', 'Romance', 'Sports', 'Yaoi']",1.0,6.55,https://cdn.myanimelist.net/images/anime/5/73227.jpg
Junai Maniac,['Hentai'],2.0,6.52,https://cdn.myanimelist.net/images/anime/1463/104300.jpg
Houkago: Nureta Seifuku,['Hentai'],3.0,6.52,https://cdn.myanimelist.net/images/anime/5/18985.jpg
300 En no Otsukiai Anime Edition,['Hentai'],1.0,6.44,https://cdn.myanimelist.net/images/anime/1009/103788.jpg
Hana no Joshi Announcer: Newscaster Etsuko,['Hentai'],2.0,6.52,https://cdn.myanimelist.net/images/anime/1483/103986.jpg
Zton Jingai Animation: A Beautiful Greed Nulu Nulu,['Hentai'],1.0,6.45,https://cdn.myanimelist.net/images/anime/4/87913.jpg
Tsuma ga Kirei ni Natta Wake,['Hentai'],2.0,6.45,https://cdn.myanimelist.net/images/anime/1279/97101.jpg
Otome Hime,['Hentai'],1.0,6.45,https://cdn.myanimelist.net/images/anime/4/67645.jpg
Kansen 2: Inzai Toshi,['Hentai'],2.0,6.45,https://cdn.myanimelist.net/images/anime/2/24908.jpg
Binkan Athlete,['Hentai'],1.0,6.45,https://cdn.myanimelist.net/images/anime/11/17214.jpg
Inyouchuu Shoku: Ryoushokutou Taimaroku,"['Hentai', 'Demons', 'Fantasy']",2.0,6.45,https://cdn.myanimelist.net/images/anime/1441/104065.jpg
Junjou Shoujo Et Cetera Specials,['Hentai'],2.0,6.39,
Inbaku Gakuen,"['Hentai', 'School']",3.0,6.39,https://cdn.myanimelist.net/images/anime/1964/93748.jpg
In no Houteishiki,"['Hentai', 'School']",2.0,6.39,https://cdn.myanimelist.net/images/anime/3/78888.jpg
Cream Lemon,"['Parody', 'Fantasy', 'Comedy', 'Romance', 'Hentai', 'Drama', 'Sci-Fi', 'Yuri']",38.0,6.39,https://cdn.myanimelist.net/images/anime/10/24804.jpg
Otome Juurin Yuugi: Maiden Infringement Play,['Hentai'],2.0,6.39,https://cdn.myanimelist.net/images/anime/10/26288.jpg
Toriko Hime: Hakudaku Mamire no Reijou,['Hentai'],2.0,6.4,https://cdn.myanimelist.net/images/anime/11/27072.jpg
Hi.Me.Go.To,['Hentai'],1.0,6.32,https://cdn.myanimelist.net/images/anime/9/10493.jpg
Oni-Tensei,"['Hentai', 'Horror', 'Supernatural']",4.0,6.25,https://cdn.myanimelist.net/images/anime/10/61985.jpg
Kojin Taxi,['Hentai'],5.0,6.25,https://cdn.myanimelist.net/images/anime/2/22143.jpg
Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,['Hentai'],1.0,6.19,https://cdn.myanimelist.net/images/anime/1118/104061.jpg
Gekka Bijin,['Hentai'],2.0,6.18,https://cdn.myanimelist.net/images/anime/4/6609.jpg
Green Green Thirteen: Erolutions,"['Comedy', 'Romance', 'Hentai']",1.0,6.19,https://cdn.myanimelist.net/images/anime/7/3470.jpg
Hasan de Ageru,['Hentai'],2.0,6.19,https://cdn.myanimelist.net/images/anime/1733/103763.jpg
Otokonoko ♂ Delivery,"['Hentai', 'Yaoi']",1.0,6.12,https://cdn.myanimelist.net/images/anime/10/83613.jpg
Otoko no Ko Ojousama,['Hentai'],1.0,6.12,https://cdn.myanimelist.net/images/anime/1189/103756.jpg
Kussetsu,['Hentai'],3.0,6.04,https://cdn.myanimelist.net/images/anime/7/3781.jpg
True Blue,['Hentai'],2.0,6.05,https://cdn.myanimelist.net/images/anime/13/25216.jpg
Cosplay Rakuen,['Hentai'],1.0,6.04,https://cdn.myanimelist.net/images/anime/1779/103905.jpg
Shuukaku no Yoru,['Hentai'],2.0,6.05,https://cdn.myanimelist.net/images/anime/13/78927.jpg
Implicity,['Hentai'],2.0,6.04,https://cdn.myanimelist.net/images/anime/4/88772.jpg
Parade Parade,"['Hentai', 'Music', 'Yuri']",2.0,6.05,https://cdn.myanimelist.net/images/anime/5/41639.jpg
Leatherman,['Hentai'],5.0,5.93,https://cdn.myanimelist.net/images/anime/12/5497.jpg
Inyoku Tokkyuu Zetsurinou,['Hentai'],1.0,5.93,https://cdn.myanimelist.net/images/anime/11/9115.jpg
Donburi Kazoku,['Hentai'],2.0,5.93,https://cdn.myanimelist.net/images/anime/4/41647.jpg
Daishikkin Helena,['Hentai'],2.0,5.93,https://cdn.myanimelist.net/images/anime/10/10159.jpg
Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi & Onna Senshi,['Hentai'],1.0,5.93,https://cdn.myanimelist.net/images/anime/1748/103894.jpg
The Urotsuki,"['Adventure', 'Fantasy', 'Hentai', 'Demons', 'Horror']",3.0,5.76,https://cdn.myanimelist.net/images/anime/1630/94582.jpg
Spiral Over,['Hentai'],1.0,5.76,https://cdn.myanimelist.net/images/anime/11/11515.jpg
Shin-ban Megami Tantei Vinus File,['Hentai'],2.0,5.76,https://cdn.myanimelist.net/images/anime/3/4247.jpg
Shikkaku Ishi,['Hentai'],2.0,5.76,https://cdn.myanimelist.net/images/anime/10/11585.jpg
Reiju Gakuen,"['School', 'Hentai']",2.0,5.76,https://cdn.myanimelist.net/images/anime/10/31555.jpg
Hooligan,['Hentai'],2.0,5.76,https://cdn.myanimelist.net/images/anime/12/5933.jpg
Isourou Tengoku,['Hentai'],2.0,5.76,https://cdn.myanimelist.net/images/anime/1529/104070.jpg
Tokubetsu Jugyou 2,['Hentai'],2.0,5.77,https://cdn.myanimelist.net/images/anime/4/25314.jpg
Fuurinkanzan,['Hentai'],1.0,5.76,https://cdn.myanimelist.net/images/anime/1493/103962.jpg
Stratosphera no Yousei,"['Drama', 'Hentai', 'Romance', 'Sci-Fi']",3.0,5.77,https://cdn.myanimelist.net/images/anime/10/81175.jpg
Onna Kyoushi Nijuusan-sai,['Hentai'],2.0,5.76,https://cdn.myanimelist.net/images/anime/9/9307.jpg
Jokutsuma,['Hentai'],2.0,5.77,https://cdn.myanimelist.net/images/anime/8/10317.jpg
Injuu Seisen: Twin Angels,"['Hentai', 'Horror']",4.0,5.77,https://cdn.myanimelist.net/images/anime/1930/104059.jpg
BaBuKa: Gokudou no Tsuma,['Hentai'],2.0,5.77,https://cdn.myanimelist.net/images/anime/1285/103820.jpg
V.G.Neo The Animation,"['Action', 'Martial Arts', 'Hentai']",3.0,5.78,https://cdn.myanimelist.net/images/anime/2/22138.jpg
Sinkan,['Hentai'],1.0,5.78,https://cdn.myanimelist.net/images/anime/5/31931.jpg
Reinou Tantei Miko,"['Comedy', 'Hentai']",2.0,5.78,https://cdn.myanimelist.net/images/anime/13/30118.jpg
Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,['Hentai'],2.0,5.78,https://cdn.myanimelist.net/images/anime/12/10956.jpg
Flutter of Birds: Tori-tachi no Habataki,['Hentai'],2.0,5.78,https://cdn.myanimelist.net/images/anime/6/41593.jpg
Blind Night,['Hentai'],3.0,5.78,https://cdn.myanimelist.net/images/anime/1023/103890.jpg
Tower of Etruria,"['Adventure', 'Comedy', 'Harem', 'Hentai']",2.0,5.79,https://cdn.myanimelist.net/images/anime/4/8260.jpg
Yukiyo Ichiya Monogatari,"['Hentai', 'Historical']",3.0,5.79,https://cdn.myanimelist.net/images/anime/13/26328.jpg
Maids in Dream,['Hentai'],2.0,5.79,https://cdn.myanimelist.net/images/anime/11/7383.jpg
Idol Kouhosei,['Hentai'],1.0,5.79,https://cdn.myanimelist.net/images/anime/13/44424.jpg
Hininden: Gauss,['Hentai'],1.0,5.79,https://cdn.myanimelist.net/images/anime/10/33701.jpg
Akebi no Hana: Maho,['Hentai'],1.0,5.8,https://cdn.myanimelist.net/images/anime/1835/103795.jpg
Mune Kyun! Heartful Cafe,['Hentai'],2.0,5.8,https://cdn.myanimelist.net/images/anime/3/31289.jpg
Kairaku Satsujin Chousakan Kouji,['Hentai'],3.0,5.8100000000000005,https://cdn.myanimelist.net/images/anime/1945/94094.jpg
Jokuana,['Hentai'],2.0,5.8100000000000005,https://cdn.myanimelist.net/images/anime/13/75004.jpg
Dousou Kai,"['Harem', 'Hentai', 'Romance']",4.0,5.8100000000000005,https://cdn.myanimelist.net/images/anime/6/24759.jpg
Dousou Kai Again,['Hentai'],2.0,5.8100000000000005,https://cdn.myanimelist.net/images/anime/6/41691.jpg
Darcrows,['Hentai'],2.0,5.8100000000000005,https://cdn.myanimelist.net/images/anime/4/37483.jpg
Tsuukin Kairaku: Chikan de Go!!,['Hentai'],2.0,5.82,https://cdn.myanimelist.net/images/anime/3/8265.jpg
Ryouki no Ori: Dai 2 Shou,['Hentai'],3.0,5.82,https://cdn.myanimelist.net/images/anime/6/37473.jpg
Konna ni Yasashiku Sareta no,['Hentai'],3.0,5.82,https://cdn.myanimelist.net/images/anime/10/62667.jpg
Jinshin Yuugi,['Hentai'],2.0,5.82,https://cdn.myanimelist.net/images/anime/11/5966.jpg
Cambrian,['Hentai'],2.0,5.82,https://cdn.myanimelist.net/images/anime/12/37477.jpg
Kowaremono II,['Hentai'],2.0,5.83,https://cdn.myanimelist.net/images/anime/3/58481.jpg
Cartagra: Tsuki Gurui no Yamai,['Hentai'],2.0,5.83,https://cdn.myanimelist.net/images/anime/7/14566.jpg
Ai Doll,"['Hentai', 'Drama']",4.0,5.83,https://cdn.myanimelist.net/images/anime/3/65877.jpg
Shoujo Senki Brain Jacker,"['Hentai', 'Supernatural']",2.0,5.83,https://cdn.myanimelist.net/images/anime/9/27859.jpg
Naedoko Demon's Ground,"['Hentai', 'Demons', 'Fantasy']",,5.84,https://cdn.myanimelist.net/images/anime/1589/102640.jpg
Inmu: Ikenie no Utage,"['Hentai', 'Demons']",2.0,5.84,https://cdn.myanimelist.net/images/anime/2/29636.jpg
Choujin Densetsu Urotsukidouji: Mirai-hen,"['Fantasy', 'Hentai', 'Demons', 'Horror', 'Sci-Fi']",4.0,5.84,https://cdn.myanimelist.net/images/anime/13/6035.jpg
Yuuwaku Countdown: Akira,['Hentai'],3.0,5.85,https://cdn.myanimelist.net/images/anime/9/8805.jpg
Ooedo Forty Eight,"['Hentai', 'Historical']",3.0,5.85,https://cdn.myanimelist.net/images/anime/5/11117.jpg
Trouble Evocation,"['Drama', 'Hentai', 'Romance']",2.0,5.85,https://cdn.myanimelist.net/images/anime/2/19182.jpg
Okusama wa Mahoutsukai,['Hentai'],2.0,5.85,https://cdn.myanimelist.net/images/anime/5/41507.jpg
Kunoichi Botan,['Hentai'],2.0,5.85,https://cdn.myanimelist.net/images/anime/1865/103759.jpg
Internal Medicine,['Hentai'],2.0,5.85,https://cdn.myanimelist.net/images/anime/3/41599.jpg
Fighting of Ecstasy,['Hentai'],2.0,5.85,https://cdn.myanimelist.net/images/anime/11/28558.jpg
Tonari no Oneesan,"['Comedy', 'Hentai']",2.0,5.86,https://cdn.myanimelist.net/images/anime/12/32449.jpg
Shimai Ijiri,['Hentai'],2.0,5.86,https://cdn.myanimelist.net/images/anime/2/10961.jpg
Haitoku no Shoujo,"['Hentai', 'Psychological']",2.0,5.86,https://cdn.myanimelist.net/images/anime/11/5565.jpg
Yuuwaku Countdown,"['Action', 'Comedy', 'Fantasy', 'Hentai', 'Horror', 'Mecha', 'Romance', 'Supernatural']",6.0,5.87,https://cdn.myanimelist.net/images/anime/9/50035.jpg
Unbalance,['Hentai'],3.0,5.87,https://cdn.myanimelist.net/images/anime/10/31545.jpg
Miyazaki Maya Daizukan,['Hentai'],2.0,5.86,https://cdn.myanimelist.net/images/anime/1253/104275.jpg
Kaette Kita Court no Naka no Tenshi-tachi,['Hentai'],2.0,5.87,https://cdn.myanimelist.net/images/anime/2/3200.jpg
Tsuma Netori: Ikumi to Shizuka,['Hentai'],1.0,5.88,https://cdn.myanimelist.net/images/anime/1511/103732.jpg
Kyouhaku: Owaranai Ashita,['Hentai'],3.0,5.88,https://cdn.myanimelist.net/images/anime/10/30799.jpg
Kiss yori...,['Hentai'],3.0,5.88,https://cdn.myanimelist.net/images/anime/9/41589.jpg
"Hitozuma, Mitsu to Niku",['Hentai'],,5.87,https://cdn.myanimelist.net/images/anime/1710/103706.jpg
Hontou ni Atta,['Hentai'],2.0,5.89,https://cdn.myanimelist.net/images/anime/1592/104005.jpg
Suika: Manatsu no Okurimono,"['Fantasy', 'Romance', 'Hentai', 'Drama']",1.0,5.9,https://cdn.myanimelist.net/images/anime/11/11066.jpg
Vicious,['Hentai'],2.0,5.9,https://cdn.myanimelist.net/images/anime/2/8688.jpg
Mitama: Nin,"['Demons', 'Hentai', 'Martial Arts', 'Yuri']",2.0,5.9,https://cdn.myanimelist.net/images/anime/8/13391.jpg
Haha Sange,['Hentai'],2.0,5.9,https://cdn.myanimelist.net/images/anime/1245/103985.jpg
Kurai Mirai,['Hentai'],2.0,5.9,https://cdn.myanimelist.net/images/anime/10/20021.jpg
21-ji no Onna: Newscaster Katsuragi Miki,['Hentai'],3.0,5.9,https://cdn.myanimelist.net/images/anime/5/31331.jpg
Septem Charm Magical Kanan: SP Summer Camp,['Hentai'],2.0,5.91,https://cdn.myanimelist.net/images/anime/12/41695.jpg
Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,['Hentai'],1.0,5.91,https://cdn.myanimelist.net/images/anime/1132/104308.jpg
Shiroki Tenshi-tachi no Rondo,['Hentai'],2.0,5.92,https://cdn.myanimelist.net/images/anime/13/4563.jpg
Black Gate: Kanin no Gakuen,"['Fantasy', 'Hentai', 'Supernatural']",2.0,5.91,https://cdn.myanimelist.net/images/anime/2/41503.jpg
Osananajimi to Doukyuusei,"['Hentai', 'School']",2.0,5.92,https://cdn.myanimelist.net/images/anime/4/9989.jpg
Naisho no Wakana-san,['Hentai'],1.0,5.93,https://cdn.myanimelist.net/images/anime/11/56445.jpg
Issho ni Ecchi,['Hentai'],1.0,5.92,https://cdn.myanimelist.net/images/anime/6/37379.jpg
Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,['Hentai'],3.0,5.94,https://cdn.myanimelist.net/images/anime/6/25837.jpg
Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,['Hentai'],2.0,5.93,https://cdn.myanimelist.net/images/anime/12/68851.jpg
Uba,['Hentai'],2.0,5.94,https://cdn.myanimelist.net/images/anime/12/41601.jpg
Shusaku Replay,"['Hentai', 'School']",4.0,5.94,https://cdn.myanimelist.net/images/anime/10/23950.jpg
Natsuyasumi.,"['Hentai', 'Yaoi']",3.0,5.94,https://cdn.myanimelist.net/images/anime/2/46637.jpg
Mizuiro,['Hentai'],2.0,5.94,https://cdn.myanimelist.net/images/anime/12/9394.jpg
Ingoku Byoutou,['Hentai'],2.0,5.94,https://cdn.myanimelist.net/images/anime/7/10534.jpg
Hatsukoi,['Hentai'],2.0,5.94,https://cdn.myanimelist.net/images/anime/3/10402.jpg
Colosseum no Senki: Another Story,"['Hentai', 'Fantasy']",2.0,5.94,https://cdn.myanimelist.net/images/anime/1909/103903.jpg
Angelium,['Hentai'],2.0,5.94,https://cdn.myanimelist.net/images/anime/13/3199.jpg
Taimanin Yukikaze Special,"['Action', 'Demons', 'Hentai', 'Martial Arts', 'Supernatural']",1.0,5.95,https://cdn.myanimelist.net/images/anime/1159/91668.jpg
Korashime,['Hentai'],2.0,5.97,https://cdn.myanimelist.net/images/anime/7/7431.jpg
Keiraku no Houteishiki Level-C,"['Hentai', 'Drama', 'Yaoi']",1.0,5.97,https://cdn.myanimelist.net/images/anime/1016/90268.jpg
Ogenki Clinic,"['Comedy', 'Hentai', 'Yuri']",3.0,5.96,https://cdn.myanimelist.net/images/anime/6/59729.jpg
Saimin Jutsu Zero Special,['Hentai'],1.0,5.98,https://cdn.myanimelist.net/images/anime/9/60597.jpg
Houkago 2 The Animation,['Hentai'],1.0,5.97,https://cdn.myanimelist.net/images/anime/1959/104006.jpg
Ijou Chitai: Jikken Dorei,['Hentai'],2.0,5.96,https://cdn.myanimelist.net/images/anime/1098/104047.jpg
Mikagura Tanteidan,['Hentai'],3.0,5.95,https://cdn.myanimelist.net/images/anime/12/5498.jpg
Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,['Hentai'],2.0,5.98,https://cdn.myanimelist.net/images/anime/13/41553.jpg
Kurohime: Shikkoku no Yakata,['Hentai'],2.0,5.99,https://cdn.myanimelist.net/images/anime/12/10133.jpg
Kijoku: Princess Double Kari,['Hentai'],3.0,5.99,https://cdn.myanimelist.net/images/anime/1880/104141.jpg
Kunoichi Sakuya,['Hentai'],2.0,5.99,https://cdn.myanimelist.net/images/anime/1739/104165.jpg
G-Taste,"['Hentai', 'Yuri']",7.0,5.99,https://cdn.myanimelist.net/images/anime/5/61909.jpg
Elf no Wakaokusama,"['Fantasy', 'Hentai']",2.0,5.99,https://cdn.myanimelist.net/images/anime/2/62811.jpg
Shoujo Auction,['Hentai'],2.0,6.0,https://cdn.myanimelist.net/images/anime/11/41659.jpg
Onmyouji Ayakashi no Megami: Inran Jubaku,"['Hentai', 'Yuri']",2.0,6.0,https://cdn.myanimelist.net/images/anime/2/29388.jpg
Luv Wave,"['Action', 'Drama', 'Hentai', 'Horror', 'Mystery', 'Police', 'Romance', 'Sci-Fi']",3.0,6.0,https://cdn.myanimelist.net/images/anime/2/5153.jpg
Kyuuketsuki,"['Hentai', 'Vampire']",2.0,6.0,https://cdn.myanimelist.net/images/anime/1314/104171.jpg
Kunoichi Bakumatsu Kitan,['Hentai'],2.0,6.0,https://cdn.myanimelist.net/images/anime/3/64955.jpg
Seme♥Chichi,['Hentai'],2.0,6.01,https://cdn.myanimelist.net/images/anime/4/29220.jpg
Campus,['Hentai'],2.0,6.01,https://cdn.myanimelist.net/images/anime/4/27470.jpg
Yariman Fudousan,['Hentai'],2.0,6.02,https://cdn.myanimelist.net/images/anime/9/59883.jpg
Tokio Kidou Police,"['Comedy', 'Hentai', 'Parody', 'Romance']",2.0,6.02,https://cdn.myanimelist.net/images/anime/8/2826.jpg
Kansen: Ball Buster The Animation,['Hentai'],1.0,6.02,https://cdn.myanimelist.net/images/anime/1797/104137.jpg
Innocent Blue,['Hentai'],2.0,6.02,https://cdn.myanimelist.net/images/anime/2/26271.jpg
Choujin Densetsu Urotsukidouji 2,"['Demons', 'Fantasy', 'Hentai', 'Horror', 'Sci-Fi']",1.0,6.02,https://cdn.myanimelist.net/images/anime/4/24801.jpg
Hakoiri Shoujo: Virgin Territory,['Hentai'],2.0,6.02,https://cdn.myanimelist.net/images/anime/3/30104.jpg
Shuudan Chikan Densha,['Hentai'],2.0,6.03,https://cdn.myanimelist.net/images/anime/11/41617.jpg
Shino-sensei no Yuuwaku Jugyou,['Hentai'],1.0,6.03,https://cdn.myanimelist.net/images/anime/5/7371.jpg
Seikoujo: Haitoku no Biden Dorei,['Hentai'],2.0,6.03,https://cdn.myanimelist.net/images/anime/9/16416.jpg
Rape! Rape! Rape!,['Hentai'],3.0,6.03,https://cdn.myanimelist.net/images/anime/5/10759.jpg
Natural,['Hentai'],2.0,6.03,https://cdn.myanimelist.net/images/anime/4/41681.jpg
Hana to Hebi The Animation,['Hentai'],3.0,6.03,https://cdn.myanimelist.net/images/anime/1084/103988.jpg
Choubatsu Yobikou,"['Hentai', 'School']",2.0,6.03,https://cdn.myanimelist.net/images/anime/1971/103900.jpg
Yebisu Celebrities 1st,['Yaoi'],1.0,6.03,https://cdn.myanimelist.net/images/anime/4/83051.jpg
Suki da yo!,['Hentai'],2.0,6.04,https://cdn.myanimelist.net/images/anime/10/41711.jpg
Oyome-sama Honey Days♥,['Hentai'],2.0,6.05,https://cdn.myanimelist.net/images/anime/11/74474.jpg
Keraku-No-OH King of Pleasure,['Hentai'],3.0,6.05,https://cdn.myanimelist.net/images/anime/3/53693.jpg
Kokudo Oh,"['Fantasy', 'Hentai']",5.0,6.05,https://cdn.myanimelist.net/images/anime/4/23816.jpg
